player1_name,player1_atprank,player1_games,player1_wins,player1_loses,player2_name,player2_atprank,player2_games,player2_wins,player2_loses,match_date,match_location,match_tournament,match_surface,match_odd_player1,match_odd_player2,winner_player1
Coric B.,15,343,185,158,Tsitsipas S.,5,390,264,126,2022-08-21,Cincinnati,Western & Southern Financial Group Masters,Hard,2.37,1.57,1
Gasquet R.,48,948,581,367,Majchrzak K.,121,50,19,31,2022-08-21,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.36,3.2,1
Altmaier D.,51,79,28,51,Kwon S.W.,68,108,53,55,2022-08-21,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.37,1.57,0
Kudla D.,137,198,70,128,Monteiro T.,121,171,69,102,2022-08-21,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.72,2.1,0
O Connell C.,74,65,26,39,Mannarino A.,27,567,264,303,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.9,1.9,0
Johnson S.,197,395,196,199,Nava E.,242,13,2,11,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.5,2.62,1
Tseng C.H.,145,9,1,8,Fucsovics M.,67,249,121,128,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.0,1.8,1
Coria F.,108,99,43,56,Ymer M.,59,130,58,72,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,4.5,1.2,0
Mochizuki S.,200,8,0,8,Tabilo A.,122,44,21,23,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,3.0,1.4,0
Daniel T.,111,178,67,111,Griekspoor T.,37,97,47,50,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,,,0
Gojowczyk P.,108,172,75,97,Lehecka J.,33,61,30,31,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,3.0,1.4,1
Gaston H.,109,58,24,34,Millman J.,140,256,113,143,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.5,1.53,0
Djere L.,38,243,120,123,Goffin D.,123,522,296,226,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,3.4,1.33,1
Duckworth J.,123,143,55,88,Kokkinakis T.,86,124,55,69,2022-08-22,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,3.2,1.36,1
Bonzi B.,107,83,37,46,Edmund K.,473,233,113,120,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.28,3.75,1
Martinez P.,135,118,50,68,Johnson S.,197,395,196,199,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.3,1.61,0
Ruusuvuori E.,55,158,79,79,Mannarino A.,27,567,264,303,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.44,2.75,0
Cressy M.,96,96,42,54,Duckworth J.,123,143,55,88,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.44,2.75,1
Ramos-Vinolas A.,82,437,204,233,Millman J.,140,256,113,143,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.3,1.61,1
Kubler J.,77,53,24,29,Kwon S.W.,68,108,53,55,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.72,2.1,1
Djere L.,38,243,120,123,Sousa J.,147,436,189,247,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.61,2.3,1
Ivashka I.,113,159,78,81,Gojowczyk P.,108,172,75,97,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.2,4.5,1
Gasquet R.,48,948,581,367,Musetti L.,18,143,79,64,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.37,1.57,1
Monteiro T.,121,171,69,102,Basilashvili N.,118,301,138,163,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.44,2.75,1
Lajovic D.,66,378,163,215,Fognini F.,128,742,383,359,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.37,1.57,0
Edmund K.,473,233,113,120,Pervolarakis M.,377,1,0,1,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.2,4.5,1
Wolf J.J.,45,75,39,36,Thiem D.,116,517,327,190,2022-08-23,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.0,1.8,0
Sonego L.,43,221,107,114,Cressy M.,96,96,42,54,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.37,1.57,0
Munar J.,104,178,75,103,Van De Zandschulp B.,44,117,63,54,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.37,1.57,0
Mannarino A.,27,567,264,303,Ramos-Vinolas A.,82,437,204,233,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.72,2.1,1
Johnson S.,197,395,196,199,Gasquet R.,48,948,581,367,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.9,1.9,0
Sonego L.,43,221,107,114,Tabilo A.,122,44,21,23,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.33,3.4,1
Djere L.,38,243,120,123,Kubler J.,77,53,24,29,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.5,1.53,1
Griekspoor T.,37,97,47,50,Van De Zandschulp B.,44,117,63,54,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.5,1.53,0
Huesler M.A.,88,58,21,37,Ymer M.,59,130,58,72,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,3.2,1.36,1
Draper J.,55,51,29,22,Fognini F.,128,742,383,359,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.44,2.75,1
Thiem D.,116,517,327,190,Dimitrov G.,20,651,389,262,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.3,1.61,1
Tseng C.H.,145,9,1,8,Munar J.,104,178,75,103,2022-08-24,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.5,1.53,0
Monteiro T.,121,171,69,102,Bonzi B.,107,83,37,46,2022-08-25,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.5,1.53,0
Draper J.,55,51,29,22,Thiem D.,116,517,327,190,2022-08-25,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.5,2.62,1
Huesler M.A.,88,58,21,37,Ivashka I.,113,159,78,81,2022-08-25,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,3.75,1.28,1
Cressy M.,96,96,42,54,Mannarino A.,27,567,264,303,2022-08-25,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.57,2.37,0
Bonzi B.,107,83,37,46,Van De Zandschulp B.,44,117,63,54,2022-08-25,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.62,1.5,0
Gasquet R.,48,948,581,367,Djere L.,38,243,120,123,2022-08-26,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.72,2.1,0
Huesler M.A.,88,58,21,37,Draper J.,55,51,29,22,2022-08-26,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,3.2,1.36,1
Djere L.,38,243,120,123,Mannarino A.,27,567,264,303,2022-08-27,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,2.75,1.44,0
Huesler M.A.,88,58,21,37,Djere L.,38,243,120,123,2022-08-27,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.66,2.2,0
Van De Zandschulp B.,44,117,63,54,Mannarino A.,27,567,264,303,2022-08-27,Winston-Salem,Winston-Salem Open at Wake Forest University,Hard,1.5,2.62,0
Wawrinka S.,72,854,535,319,Moutet C.,80,118,50,68,2022-08-29,New York,US Open,Hard,2.0,1.8,0
Ruusuvuori E.,55,158,79,79,Draper J.,55,51,29,22,2022-08-29,New York,US Open,Hard,1.8,2.0,0
Thompson J.,71,221,96,125,Sonego L.,43,221,107,114,2022-08-29,New York,US Open,Hard,2.62,1.5,1
Gaston H.,109,58,24,34,Bublik A.,25,219,110,109,2022-08-29,New York,US Open,Hard,3.2,1.36,0
Machac T.,108,18,6,12,Van De Zandschulp B.,44,117,63,54,2022-08-29,New York,US Open,Hard,3.0,1.4,0
Molcan A.,120,86,45,41,Monteiro T.,121,171,69,102,2022-08-29,New York,US Open,Hard,1.53,2.5,0
Garin C.,101,190,103,87,Lehecka J.,33,61,30,31,2022-08-29,New York,US Open,Hard,2.0,1.8,1
Ritschard A.,163,9,3,6,Auger-Aliassime F.,12,268,163,105,2022-08-29,New York,US Open,Hard,13.0,1.04,0
De Minaur A.,19,272,161,111,Krajinovic F.,93,240,115,125,2022-08-29,New York,US Open,Hard,1.25,4.0,1
Thiem D.,116,517,327,190,Carreno Busta P.,16,352,214,138,2022-08-29,New York,US Open,Hard,4.33,1.22,0
Khachanov K.,11,378,217,161,Kudla D.,137,198,70,128,2022-08-29,New York,US Open,Hard,1.16,5.0,1
Shelton B.,43,34,13,21,Borges N.,69,28,10,18,2022-08-29,New York,US Open,Hard,1.4,3.0,0
Grenier H.,122,16,5,11,Etcheverry T.,34,60,26,34,2022-08-29,New York,US Open,Hard,1.44,2.75,1
Holt B.,193,7,2,5,Fritz T.,9,356,205,151,2022-08-29,New York,US Open,Hard,13.0,1.04,1
Edmund K.,473,233,113,120,Ruud C.,4,275,176,99,2022-08-29,New York,US Open,Hard,9.0,1.07,0
Wu Y.,90,36,15,21,Basilashvili N.,118,301,138,163,2022-08-29,New York,US Open,Hard,1.22,4.33,1
Korda S.,26,126,75,51,Bagnis F.,135,121,39,82,2022-08-29,New York,US Open,Hard,1.12,6.0,1
Zhang Zh.,53,44,20,24,Van Rijthoven T.,110,19,10,9,2022-08-29,New York,US Open,Hard,1.61,2.3,0
Wolf J.J.,45,75,39,36,Bautista Agut R.,25,379,234,145,2022-08-29,New York,US Open,Hard,4.0,1.25,1
Millman J.,140,256,113,143,Nava E.,242,13,2,11,2022-08-29,New York,US Open,Hard,1.33,3.4,0
Nishioka Y.,31,215,99,116,Davidovich Fokina A.,39,168,84,84,2022-08-29,New York,US Open,Hard,2.2,1.66,0
Paul T.,14,204,111,93,Zapata Miralles B.,54,80,32,48,2022-08-29,New York,US Open,Hard,1.12,6.0,1
Tabilo A.,122,44,21,23,Majchrzak K.,121,50,19,31,2022-08-29,New York,US Open,Hard,1.72,2.1,1
Cerundolo F.,21,104,58,46,Murray A.,44,932,687,245,2022-08-29,New York,US Open,Hard,2.2,1.66,0
Medvedev D.,3,406,289,117,Kozlov S.,108,35,9,26,2022-08-29,New York,US Open,Hard,1.005,29.0,1
Fucsovics M.,67,249,121,128,Cressy M.,96,96,42,54,2022-08-29,New York,US Open,Hard,3.2,1.36,1
Berrettini M.,38,217,142,75,Jarry N.,28,141,73,68,2022-08-29,New York,US Open,Hard,1.14,5.5,1
Halys Q.,79,72,23,49,Rinderknech A.,67,96,46,50,2022-08-29,New York,US Open,Hard,2.75,1.44,0
Ramos-Vinolas A.,82,437,204,233,Gombos N.,114,66,21,45,2022-08-30,New York,US Open,Hard,1.66,2.2,1
Marterer M.,144,91,31,60,Cilic M.,100,853,543,310,2022-08-30,New York,US Open,Hard,6.0,1.12,0
Eubanks C.,29,64,28,36,Martinez P.,135,118,50,68,2022-08-30,New York,US Open,Hard,1.72,2.1,1
Couacaud E.,158,9,2,7,Coric B.,15,343,185,158,2022-08-30,New York,US Open,Hard,6.0,1.12,0
Musetti L.,18,143,79,64,Goffin D.,123,522,296,226,2022-08-30,New York,US Open,Hard,2.0,1.8,1
Brooksby J.,39,79,46,33,Lajovic D.,66,378,163,215,2022-08-30,New York,US Open,Hard,1.14,5.5,1
Huesler M.A.,88,58,21,37,Shapovalov D.,29,298,166,132,2022-08-30,New York,US Open,Hard,4.0,1.25,0
Ivashka I.,113,159,78,81,Querrey S.,287,678,369,309,2022-08-30,New York,US Open,Hard,1.1,7.0,1
Otte O.,233,78,33,45,Hurkacz H.,17,238,137,101,2022-08-30,New York,US Open,Hard,5.5,1.14,0
Fognini F.,128,742,383,359,Karatsev A.,75,136,66,70,2022-08-30,New York,US Open,Hard,2.1,1.72,1
Tseng C.H.,145,9,1,8,Popyrin A.,90,140,59,81,2022-08-30,New York,US Open,Hard,1.72,2.1,0
Tiafoe F.,10,303,158,145,Giron M.,69,150,68,82,2022-08-30,New York,US Open,Hard,1.36,3.2,1
Coria F.,108,99,43,56,Griekspoor T.,37,97,47,50,2022-08-30,New York,US Open,Hard,7.0,1.1,1
Brouwer G.,144,21,11,10,Mannarino A.,27,567,264,303,2022-08-30,New York,US Open,Hard,3.75,1.28,1
Kecmanovic M.,40,210,107,103,Tien L.,1042,1,0,1,2022-08-30,New York,US Open,Hard,1.01,23.0,1
Sinner J.,8,224,153,71,Altmaier D.,51,79,28,51,2022-08-30,New York,US Open,Hard,1.03,15.0,1
Gojowczyk P.,108,172,75,97,Rune H.,6,131,83,48,2022-08-30,New York,US Open,Hard,3.75,1.28,0
Rublev A.,7,392,255,137,Djere L.,38,243,120,123,2022-08-30,New York,US Open,Hard,1.11,6.5,1
Bedene A.,347,291,131,160,Cachin P.,54,52,23,29,2022-08-30,New York,US Open,Hard,2.3,1.61,0
Galan D.E.,76,78,33,45,Tsitsipas S.,5,390,264,126,2022-08-30,New York,US Open,Hard,13.0,1.04,1
Humbert U.,36,170,80,90,Bonzi B.,107,83,37,46,2022-08-30,New York,US Open,Hard,2.1,1.72,0
Kyrgios N.,25,303,195,108,Kokkinakis T.,86,124,55,69,2022-08-30,New York,US Open,Hard,1.16,5.0,1
Kotov P.,89,25,10,15,Nakashima B.,70,106,57,49,2022-08-30,New York,US Open,Hard,3.75,1.28,0
Johnson S.,197,395,196,199,Dimitrov G.,20,651,389,262,2022-08-30,New York,US Open,Hard,2.62,1.5,0
Daniel T.,111,178,67,111,Gasquet R.,48,948,581,367,2022-08-30,New York,US Open,Hard,2.2,1.66,0
Mcdonald M.,60,190,87,103,Sousa J.,147,436,189,247,2022-08-30,New York,US Open,Hard,1.4,3.0,0
Alcaraz C.,1,164,130,34,Baez S.,72,95,47,48,2022-08-30,New York,US Open,Hard,1.03,15.0,1
Isner J.,114,755,465,290,Delbonis F.,131,340,152,188,2022-08-30,New York,US Open,Hard,1.11,6.5,1
Vesely J.,528,288,130,158,Evans D.,30,251,124,127,2022-08-30,New York,US Open,Hard,3.2,1.36,0
Duckworth J.,123,143,55,88,O Connell C.,74,65,26,39,2022-08-30,New York,US Open,Hard,2.37,1.57,1
Verdasco F.,244,962,537,425,Kwon S.W.,68,108,53,55,2022-08-30,New York,US Open,Hard,3.2,1.36,0
Paire B.,149,527,237,290,Norrie C.,13,287,172,115,2022-08-30,New York,US Open,Hard,11.0,1.05,0
Wolf J.J.,45,75,39,36,Tabilo A.,122,44,21,23,2022-08-31,New York,US Open,Hard,1.33,3.4,1
Wu Y.,90,36,15,21,Borges N.,69,28,10,18,2022-08-31,New York,US Open,Hard,1.33,3.4,1
Bonzi B.,107,83,37,46,Kyrgios N.,25,303,195,108,2022-08-31,New York,US Open,Hard,6.0,1.12,0
Korda S.,26,126,75,51,Paul T.,14,204,111,93,2022-08-31,New York,US Open,Hard,1.8,2.0,0
Davidovich Fokina A.,39,168,84,84,Fucsovics M.,67,249,121,128,2022-08-31,New York,US Open,Hard,1.44,2.75,1
Ruud C.,4,275,176,99,Van Rijthoven T.,110,19,10,9,2022-08-31,New York,US Open,Hard,1.12,6.0,1
Thompson J.,71,221,96,125,Galan D.E.,76,78,33,45,2022-08-31,New York,US Open,Hard,2.1,1.72,0
Berrettini M.,38,217,142,75,Grenier H.,122,16,5,11,2022-08-31,New York,US Open,Hard,1.12,6.0,1
Bublik A.,25,219,110,109,Carreno Busta P.,16,352,214,138,2022-08-31,New York,US Open,Hard,3.75,1.28,0
Garin C.,101,190,103,87,De Minaur A.,19,272,161,111,2022-08-31,New York,US Open,Hard,6.0,1.12,0
Holt B.,193,7,2,5,Cachin P.,54,52,23,29,2022-08-31,New York,US Open,Hard,1.53,2.5,0
Van De Zandschulp B.,44,117,63,54,Moutet C.,80,118,50,68,2022-08-31,New York,US Open,Hard,1.44,2.75,0
Kubler J.,77,53,24,29,Ymer M.,59,130,58,72,2022-08-31,New York,US Open,Hard,2.2,1.66,1
Munar J.,104,178,75,103,Carballes Baena R.,64,207,91,116,2022-08-31,New York,US Open,Hard,1.2,4.5,0
Schwartzman D.,95,428,233,195,Sock J.,166,324,177,147,2022-08-31,New York,US Open,Hard,1.44,2.75,1
Nadal R.,2,1223,1017,206,Hijikata R.,110,16,7,9,2022-08-31,New York,US Open,Hard,1.01,26.0,1
Murray A.,44,932,687,245,Nava E.,242,13,2,11,2022-08-31,New York,US Open,Hard,1.2,4.5,1
Norrie C.,13,287,172,115,Sousa J.,147,436,189,247,2022-09-01,New York,US Open,Hard,1.05,11.0,1
Shapovalov D.,29,298,166,132,Carballes Baena R.,64,207,91,116,2022-09-01,New York,US Open,Hard,1.16,5.0,1
Kecmanovic M.,40,210,107,103,Gasquet R.,48,948,581,367,2022-09-01,New York,US Open,Hard,1.4,3.0,0
Schwartzman D.,95,428,233,195,Popyrin A.,90,140,59,81,2022-09-01,New York,US Open,Hard,1.28,3.75,1
Nakashima B.,70,106,57,49,Dimitrov G.,20,651,389,262,2022-09-01,New York,US Open,Hard,2.2,1.66,1
Kwon S.W.,68,108,53,55,Rublev A.,7,392,255,137,2022-09-01,New York,US Open,Hard,5.0,1.16,0
Musetti L.,18,143,79,64,Brouwer G.,144,21,11,10,2022-09-01,New York,US Open,Hard,1.44,2.75,1
Alcaraz C.,1,164,130,34,Coria F.,108,99,43,56,2022-09-01,New York,US Open,Hard,1.02,19.0,1
Auger-Aliassime F.,12,268,163,105,Draper J.,55,51,29,22,2022-09-01,New York,US Open,Hard,1.4,3.0,0
Coric B.,15,343,185,158,Brooksby J.,39,79,46,33,2022-09-01,New York,US Open,Hard,1.9,1.9,0
Duckworth J.,123,143,55,88,Evans D.,30,251,124,127,2022-09-01,New York,US Open,Hard,4.0,1.25,0
Cilic M.,100,853,543,310,Ramos-Vinolas A.,82,437,204,233,2022-09-01,New York,US Open,Hard,1.2,4.5,1
Rune H.,6,131,83,48,Isner J.,114,755,465,290,2022-09-01,New York,US Open,Hard,,,1
Medvedev D.,3,406,289,117,Rinderknech A.,67,96,46,50,2022-09-01,New York,US Open,Hard,1.01,21.0,1
Sinner J.,8,224,153,71,Eubanks C.,29,64,28,36,2022-09-01,New York,US Open,Hard,1.08,8.0,1
Monteiro T.,121,171,69,102,Khachanov K.,11,378,217,161,2022-09-01,New York,US Open,Hard,4.0,1.25,0
De Minaur A.,19,272,161,111,Carreno Busta P.,16,352,214,138,2022-09-02,New York,US Open,Hard,2.1,1.72,0
Cachin P.,54,52,23,29,Moutet C.,80,118,50,68,2022-09-02,New York,US Open,Hard,3.4,1.33,0
Khachanov K.,11,378,217,161,Draper J.,55,51,29,22,2022-09-02,New York,US Open,Hard,2.2,1.66,1
Murray A.,44,932,687,245,Berrettini M.,38,217,142,75,2022-09-02,New York,US Open,Hard,2.75,1.44,0
Ruud C.,4,275,176,99,Paul T.,14,204,111,93,2022-09-02,New York,US Open,Hard,1.57,2.37,1
Nadal R.,2,1223,1017,206,Fognini F.,128,742,383,359,2022-09-02,New York,US Open,Hard,1.08,8.0,1
Tiafoe F.,10,303,158,145,Kubler J.,77,53,24,29,2022-09-02,New York,US Open,Hard,1.33,3.4,1
Hurkacz H.,17,238,137,101,Ivashka I.,113,159,78,81,2022-09-02,New York,US Open,Hard,1.3,3.5,0
Galan D.E.,76,78,33,45,Davidovich Fokina A.,39,168,84,84,2022-09-02,New York,US Open,Hard,3.0,1.4,0
Wolf J.J.,45,75,39,36,Kyrgios N.,25,303,195,108,2022-09-03,New York,US Open,Hard,6.0,1.12,0
Wu Y.,90,36,15,21,Medvedev D.,3,406,289,117,2022-09-03,New York,US Open,Hard,13.0,1.04,0
Rune H.,6,131,83,48,Norrie C.,13,287,172,115,2022-09-03,New York,US Open,Hard,3.75,1.28,0
Rublev A.,7,392,255,137,Shapovalov D.,29,298,166,132,2022-09-03,New York,US Open,Hard,1.53,2.5,1
Alcaraz C.,1,164,130,34,Brooksby J.,39,79,46,33,2022-09-03,New York,US Open,Hard,1.25,4.0,1
Tiafoe F.,10,303,158,145,Schwartzman D.,95,428,233,195,2022-09-03,New York,US Open,Hard,1.44,2.75,1
Ivashka I.,113,159,78,81,Musetti L.,18,143,79,64,2022-09-03,New York,US Open,Hard,1.5,2.62,1
Evans D.,30,251,124,127,Cilic M.,100,853,543,310,2022-09-03,New York,US Open,Hard,2.37,1.57,0
Ruud C.,4,275,176,99,Moutet C.,80,118,50,68,2022-09-04,New York,US Open,Hard,1.16,5.0,1
Berrettini M.,38,217,142,75,Davidovich Fokina A.,39,168,84,84,2022-09-04,New York,US Open,Hard,1.33,3.4,1
Khachanov K.,11,378,217,161,Carreno Busta P.,16,352,214,138,2022-09-04,New York,US Open,Hard,2.75,1.44,1
Gasquet R.,48,948,581,367,Nadal R.,2,1223,1017,206,2022-09-04,New York,US Open,Hard,10.0,1.06,0
Sinner J.,8,224,153,71,Nakashima B.,70,106,57,49,2022-09-04,New York,US Open,Hard,1.36,3.2,1
Medvedev D.,3,406,289,117,Kyrgios N.,25,303,195,108,2022-09-05,New York,US Open,Hard,1.53,2.5,0
Norrie C.,13,287,172,115,Rublev A.,7,392,255,137,2022-09-05,New York,US Open,Hard,1.61,2.3,0
Tiafoe F.,10,303,158,145,Nadal R.,2,1223,1017,206,2022-09-05,New York,US Open,Hard,4.5,1.2,1
Ivashka I.,113,159,78,81,Sinner J.,8,224,153,71,2022-09-06,New York,US Open,Hard,4.33,1.22,0
Alcaraz C.,1,164,130,34,Cilic M.,100,853,543,310,2022-09-06,New York,US Open,Hard,1.2,4.5,1
Ruud C.,4,275,176,99,Berrettini M.,38,217,142,75,2022-09-06,New York,US Open,Hard,2.0,1.8,1
Khachanov K.,11,378,217,161,Kyrgios N.,25,303,195,108,2022-09-07,New York,US Open,Hard,4.5,1.2,1
Rublev A.,7,392,255,137,Tiafoe F.,10,303,158,145,2022-09-07,New York,US Open,Hard,1.8,2.0,0
Alcaraz C.,1,164,130,34,Sinner J.,8,224,153,71,2022-09-08,New York,US Open,Hard,1.61,2.3,1
Ruud C.,4,275,176,99,Khachanov K.,11,378,217,161,2022-09-09,New York,US Open,Hard,1.44,2.75,1
Tiafoe F.,10,303,158,145,Alcaraz C.,1,164,130,34,2022-09-10,New York,US Open,Hard,2.62,1.5,0
Alcaraz C.,1,164,130,34,Ruud C.,4,275,176,99,2022-09-11,New York,US Open,Hard,1.45,2.8,1
Sonego L.,43,221,107,114,Karatsev A.,75,136,66,70,2022-09-19,Metz,Open de Moselle,Hard,2.1,1.72,1
Etcheverry T.,34,60,26,34,Mena F.,151,1,0,1,2022-09-19,San Diego,San Diego Open,Hard,1.72,2.1,1
Korda S.,26,126,75,51,Gaston H.,109,58,24,34,2022-09-19,Metz,Open de Moselle,Hard,1.28,3.75,1
Popyrin A.,90,140,59,81,Duckworth J.,123,143,55,88,2022-09-19,San Diego,San Diego Open,Hard,2.0,1.8,0
Lehecka J.,33,61,30,31,Ruusuvuori E.,55,158,79,79,2022-09-20,Metz,Open de Moselle,Hard,3.2,1.36,0
Basilashvili N.,118,301,138,163,Bergs Z.,175,15,4,11,2022-09-20,Metz,Open de Moselle,Hard,2.75,1.44,1
Rinderknech A.,67,96,46,50,Munar J.,104,178,75,103,2022-09-20,Metz,Open de Moselle,Hard,1.53,2.5,1
Simon G.,188,869,491,378,Goffin D.,123,522,296,226,2022-09-20,Metz,Open de Moselle,Hard,3.75,1.28,1
Daniel T.,111,178,67,111,Nava E.,242,13,2,11,2022-09-20,San Diego,San Diego Open,Hard,1.66,2.2,1
Krueger M.,228,24,7,17,Eubanks C.,29,64,28,36,2022-09-20,San Diego,San Diego Open,Hard,3.4,1.33,1
Lestienne C.,109,40,13,27,Holt B.,193,7,2,5,2022-09-20,San Diego,San Diego Open,Hard,1.61,2.3,1
Kozlov S.,108,35,9,26,Wolf J.J.,45,75,39,36,2022-09-20,San Diego,San Diego Open,Hard,5.0,1.16,0
Kubler J.,77,53,24,29,O Connell C.,74,65,26,39,2022-09-21,San Diego,San Diego Open,Hard,1.72,2.1,0
Mcdonald M.,60,190,87,103,Laaksonen H.,125,101,37,64,2022-09-21,San Diego,San Diego Open,Hard,1.2,4.5,1
Huesler M.A.,88,58,21,37,Galan D.E.,76,78,33,45,2022-09-21,San Diego,San Diego Open,Hard,1.9,1.9,0
Svajda Z.,233,8,2,6,Nakashima B.,70,106,57,49,2022-09-21,San Diego,San Diego Open,Hard,6.0,1.12,0
Verdasco F.,244,962,537,425,Kudla D.,137,198,70,128,2022-09-21,San Diego,San Diego Open,Hard,2.5,1.53,0
Mannarino A.,27,567,264,303,Ymer M.,59,130,58,72,2022-09-21,Metz,Open de Moselle,Hard,1.61,2.3,0
Sousa J.,147,436,189,247,Wawrinka S.,72,854,535,319,2022-09-21,Metz,Open de Moselle,Hard,2.37,1.57,0
Furness E.,208,1,0,1,Bublik A.,25,219,110,109,2022-09-21,Metz,Open de Moselle,Hard,5.0,1.16,0
Humbert U.,36,170,80,90,Bonzi B.,107,83,37,46,2022-09-21,Metz,Open de Moselle,Hard,1.9,1.9,0
Barrere G.,59,79,31,48,Otte O.,233,78,33,45,2022-09-21,Metz,Open de Moselle,Hard,1.9,1.9,1
Gasquet R.,48,948,581,367,Thiem D.,116,517,327,190,2022-09-21,Metz,Open de Moselle,Hard,1.8,2.0,0
Korda S.,26,126,75,51,Musetti L.,18,143,79,64,2022-09-21,Metz,Open de Moselle,Hard,1.5,2.62,1
Wawrinka S.,72,854,535,319,Medvedev D.,3,406,289,117,2022-09-22,Metz,Open de Moselle,Hard,6.0,1.12,1
Tabilo A.,122,44,21,23,Johnson S.,197,395,196,199,2022-09-22,San Diego,San Diego Open,Hard,2.3,1.61,1
Galan D.E.,76,78,33,45,Martinez P.,135,118,50,68,2022-09-22,San Diego,San Diego Open,Hard,1.44,2.75,1
Rinderknech A.,67,96,46,50,Basilashvili N.,118,301,138,163,2022-09-22,Metz,Open de Moselle,Hard,1.36,3.2,1
Duckworth J.,123,143,55,88,Krueger M.,228,24,7,17,2022-09-22,San Diego,San Diego Open,Hard,1.4,3.0,1
Bublik A.,25,219,110,109,Ruusuvuori E.,55,158,79,79,2022-09-22,Metz,Open de Moselle,Hard,2.2,1.66,1
Barrere G.,59,79,31,48,Ymer M.,59,130,58,72,2022-09-22,Metz,Open de Moselle,Hard,2.75,1.44,0
O Connell C.,74,65,26,39,Wolf J.J.,45,75,39,36,2022-09-22,San Diego,San Diego Open,Hard,2.5,1.53,1
Mcdonald M.,60,190,87,103,Brooksby J.,39,79,46,33,2022-09-22,San Diego,San Diego Open,Hard,3.0,1.4,0
Lestienne C.,109,40,13,27,Tabilo A.,122,44,21,23,2022-09-22,San Diego,San Diego Open,Hard,2.2,1.66,1
Hurkacz H.,17,238,137,101,Thiem D.,116,517,327,190,2022-09-22,Metz,Open de Moselle,Hard,1.4,3.0,1
Rune H.,6,131,83,48,Bonzi B.,107,83,37,46,2022-09-22,Metz,Open de Moselle,Hard,2.37,1.57,1
Simon G.,188,869,491,378,Sonego L.,43,221,107,114,2022-09-22,Metz,Open de Moselle,Hard,3.0,1.4,0
Etcheverry T.,34,60,26,34,Giron M.,69,150,68,82,2022-09-22,San Diego,San Diego Open,Hard,3.5,1.3,0
Evans D.,30,251,124,127,Daniel T.,111,178,67,111,2022-09-23,San Diego,San Diego Open,Hard,1.4,3.0,1
