tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,start_date,start_year,start_month,start_day,end_date,end_year,end_month,end_day,currency,prize_money,match_index,tourney_round_name,round_order,match_order,winner_name,winner_player_id,winner_slug,loser_name,loser_player_id,loser_slug,winner_seed,loser_seed,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,2,Novak Djokovic,d643,novak-djokovic,Jordan Thompson,tc61,jordan-thompson,2,,63 76(4) 75,3,0,20,14,1,0,2023-540-NULL-5-31-d643-tc61,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,3,Daniil Medvedev,mm58,daniil-medvedev,Adrian Mannarino,me82,adrian-mannarino,3,,63 63 76(5),3,0,19,12,1,0,2023-540-NULL-5-30-mm58-me82,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,4,Liam Broady,bi23,liam-broady,Casper Ruud,rh16,casper-ruud,WC,4,64 36 46 63 60,3,2,25,19,0,0,2023-540-NULL-5-29-bi23-rh16,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,5,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Andy Murray,mc10,andy-murray,5,,76(3) 67(2) 46 76(3) 64,3,2,30,29,2,1,2023-540-NULL-5-28-te51-mc10,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,6,Holger Rune,r0dg,holger-rune,Roberto Carballes Baena,cf59,roberto-carballes-baena,6,,63 76(3) 64,3,0,19,13,1,0,2023-540-NULL-5-27-r0dg-cf59,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,7,Andrey Rublev,re44,andrey-rublev,Aslan Karatsev,kc56,aslan-karatsev,7,,67(4) 63 64 75,3,1,25,19,0,1,2023-540-NULL-5-26-re44-kc56,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,8,Jannik Sinner,s0ag,jannik-sinner,Diego Schwartzman,sm37,diego-schwartzman,8,,75 61 62,3,0,19,8,0,0,2023-540-NULL-5-25-s0ag-sm37,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,9,Mikael Ymer,y268,mikael-ymer,Taylor Fritz,fb98,taylor-fritz,,9,36 26 63 64 62,3,2,23,21,0,0,2023-540-NULL-5-24-y268-fb98,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,10,Frances Tiafoe,td51,frances-tiafoe,Dominic Stricker,s0la,dominic-stricker,10,Q,76(11) 64 62,3,0,19,12,1,0,2023-540-NULL-5-23-td51-s0la,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,11,Christopher Eubanks,e865,christopher-eubanks,Cameron Norrie,n771,cameron-norrie,,12,63 36 62 76(3),3,1,22,17,1,0,2023-540-NULL-5-22-e865-n771,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,12,Lorenzo Musetti,m0ej,lorenzo-musetti,Jaume Munar,mu94,jaume-munar,14,,64 63 61,3,0,18,8,0,0,2023-540-NULL-5-21-m0ej-mu94,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,13,Matteo Berrettini,bk40,matteo-berrettini,Alex de Minaur,dh58,alex-de-minaur,,15,63 64 64,3,0,18,11,0,0,2023-540-NULL-5-20-bk40-dh58,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,14,Tommy Paul,pl56,tommy-paul,Milos Raonic,r975,milos-raonic,16,,64 76(4) 67(4) 64,3,1,25,21,1,1,2023-540-NULL-5-19-pl56-r975,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,15,Hubert Hurkacz,hb71,hubert-hurkacz,Jan Choinski,ch12,jan-choinski,17,WC,64 64 76(3),3,0,19,14,1,0,2023-540-NULL-5-18-hb71-ch12,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,16,Jiri Lehecka,l0bv,jiri-lehecka,Francisco Cerundolo,c0au,francisco-cerundolo,,18,62 62 62,3,0,18,6,0,0,2023-540-NULL-5-17-l0bv-c0au,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,17,Alexander Zverev,z355,alexander-zverev,Yosuke Watanuki,wb08,yosuke-watanuki,19,LL,64 57 62 62,3,1,23,15,0,0,2023-540-NULL-5-16-z355-wb08,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,18,Grigor Dimitrov,d875,grigor-dimitrov,Ilya Ivashka,i305,ilya-ivashka,21,,63 64 64,3,0,18,11,0,0,2023-540-NULL-5-15-d875-i305,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,19,Alexander Bublik,bk92,alexander-bublik,J.J. Wolf,w09g,j.j.-wolf,23,,63 76(5) 60,3,0,19,9,1,0,2023-540-NULL-5-14-bk92-w09g,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,20,Nicolas Jarry,j551,nicolas-jarry,Jason Kubler,kb95,jason-kubler,25,,75 57 63 64,3,1,24,19,0,0,2023-540-NULL-5-13-j551-kb95,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,21,Denis Shapovalov,su55,denis-shapovalov,Gregoire Barrere,bk24,gregoire-barrere,26,,63 64 76(7),3,0,19,13,1,0,2023-540-NULL-5-12-su55-bk24,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,22,Stan Wawrinka,w367,stan-wawrinka,Tomas Martin Etcheverry,ea24,tomas-martin-etcheverry,,29,63 46 64 62,3,1,22,15,0,0,2023-540-NULL-5-11-w367-ea24,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,23,Alejandro Davidovich Fokina,dh50,alejandro-davidovich-fokina,Botic van de Zandschulp,v812,botic-van-de-zandschulp,31,,61 26 64 63,3,1,20,14,0,0,2023-540-NULL-5-10-dh50-v812,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,24,Laslo Djere,db63,laslo-djere,Ben Shelton,s0s1,ben-shelton,,32,36 63 76(5) 63,3,1,22,18,1,0,2023-540-NULL-5-9-db63-s0s1,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,25,Marton Fucsovics,f724,marton-fucsovics,Marcos Giron,gc88,marcos-giron,,,76(2) 63 46 64,3,1,23,19,1,0,2023-540-NULL-5-8-f724-gc88,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,26,Daniel Elahi Galan,ge33,daniel-elahi-galan,Oscar Otte,o449,oscar-otte,,Q,63 36 63 76(3),3,1,22,18,1,0,2023-540-NULL-5-7-ge33-o449,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,27,David Goffin,gb88,david-goffin,Tomas Barrios Vera,bs86,tomas-barrios-vera,WC,Q,76(3) 57 62 60,3,1,24,15,1,0,2023-540-NULL-5-6-gb88-bs86,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,28,Quentin Halys,hb64,quentin-halys,Aleksandar Vukic,v832,aleksandar-vukic,,,63 61 64,3,0,18,8,0,0,2023-540-NULL-5-5-hb64-v832,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,29,Maximilian Marterer,mn13,maximilian-marterer,Michael Mmoh,mp01,michael-mmoh,Q,LL,75 76(5) 64,3,0,20,15,1,0,2023-540-NULL-5-4-mn13-mp01,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,30,Christopher O'Connell,o483,christopher-o'connell,Jiri Vesely,v708,jiri-vesely,,,63 75 64,3,0,19,12,0,0,2023-540-NULL-5-3-o483-v708,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,31,Guido Pella,pc11,guido-pella,Harold Mayot,m0g4,harold-mayot,,Q,26 63 76(3) 75,3,1,22,20,1,0,2023-540-NULL-5-2-pc11-m0g4,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 64,6,32,Roman Safiullin,sx50,roman-safiullin,Corentin Moutet,mw02,corentin-moutet,,,75 63 76(4),3,0,20,14,1,0,2023-540-NULL-5-1-sx50-mw02,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,1,Carlos Alcaraz,a0e2,carlos-alcaraz,Jeremy Chardy,ca12,jeremy-chardy,1,,60 62 75,3,0,19,7,0,0,2023-540-NULL-4-64-a0e2-ca12,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,2,Novak Djokovic,d643,novak-djokovic,Pedro Cachin,cg04,pedro-cachin,2,,63 63 76(4),3,0,19,12,1,0,2023-540-NULL-4-63-d643-cg04,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,3,Daniil Medvedev,mm58,daniil-medvedev,Arthur Fery,f0dm,arthur-fery,3,WC,75 64 63,3,0,19,12,0,0,2023-540-NULL-4-62-mm58-f0dm,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,4,Casper Ruud,rh16,casper-ruud,Laurent Lokoli,lc12,laurent-lokoli,4,Q,61 57 64 63,3,1,23,15,0,0,2023-540-NULL-4-61-rh16-lc12,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,5,Stefanos Tsitsipas,te51,stefanos-tsitsipas,Dominic Thiem,tb69,dominic-thiem,5,,36 76(1) 62 67(5) 76(8),3,2,29,27,2,1,2023-540-NULL-4-60-te51-tb69,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,6,Holger Rune,r0dg,holger-rune,George Loffhagen,sr:competitor:353550,george-loffhagen,6,WC,76(4) 63 62,3,0,19,11,1,0,2023-540-NULL-4-59-r0dg-sr:competitor:353550,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,7,Andrey Rublev,re44,andrey-rublev,Max Purcell,ph71,max-purcell,7,,63 75 64,3,0,19,12,0,0,2023-540-NULL-4-58-re44-ph71,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,8,Jannik Sinner,s0ag,jannik-sinner,Juan Manuel Cerundolo,c0c8,juan-manuel-cerundolo,8,,62 62 62,3,0,18,6,0,0,2023-540-NULL-4-57-s0ag-c0c8,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,9,Taylor Fritz,fb98,taylor-fritz,Yannick Hanfmann,h997,yannick-hanfmann,9,,64 26 46 75 63,3,2,25,24,0,0,2023-540-NULL-4-56-fb98-h997,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,10,Frances Tiafoe,td51,frances-tiafoe,Yibing Wu,wb32,yibing-wu,10,,76(4) 63 64,3,0,19,13,1,0,2023-540-NULL-4-55-td51-wb32,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,11,Michael Mmoh,mp01,michael-mmoh,Felix Auger-Aliassime,ag37,felix-auger-aliassime,LL,11,76(4) 67(4) 76(4) 64,3,1,26,23,2,1,2023-540-NULL-4-54-mp01-ag37,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,12,Cameron Norrie,n771,cameron-norrie,Tomas Machac,m0fh,tomas-machac,12,Q,63 46 61 64,3,1,22,14,0,0,2023-540-NULL-4-53-n771-m0fh,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,13,Guido Pella,pc11,guido-pella,Borna Coric,cg80,borna-coric,,13,63 75 46 36 61,3,2,26,21,0,0,2023-540-NULL-4-52-pc11-cg80,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,14,Lorenzo Musetti,m0ej,lorenzo-musetti,Juan Pablo Varillas,v836,juan-pablo-varillas,14,,63 61 75,3,0,19,9,0,0,2023-540-NULL-4-51-m0ej-v836,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,15,Alex de Minaur,dh58,alex-de-minaur,Kimmer Coppejans,cg33,kimmer-coppejans,15,Q,67(5) 63 63 76(2),3,1,25,19,1,1,2023-540-NULL-4-50-dh58-cg33,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,16,Tommy Paul,pl56,tommy-paul,Shintaro Mochizuki,m0hu,shintaro-mochizuki,16,Q,75 63 61,3,0,19,9,0,0,2023-540-NULL-4-49-pl56-m0hu,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,17,Hubert Hurkacz,hb71,hubert-hurkacz,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,17,,61 64 64,3,0,18,9,0,0,2023-540-NULL-4-48-hb71-r772,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,18,Francisco Cerundolo,c0au,francisco-cerundolo,Nuno Borges,bt72,nuno-borges,18,,57 63 63 64,3,1,23,17,0,0,2023-540-NULL-4-47-c0au-bt72,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,19,Alexander Zverev,z355,alexander-zverev,Gijs Brouwer,bo10,gijs-brouwer,19,Q,64 76(4) 76(5),3,0,20,16,2,0,2023-540-NULL-4-46-z355-bo10,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,20,Roman Safiullin,sx50,roman-safiullin,Roberto Bautista Agut,bd06,roberto-bautista-agut,,20,26 76(7) 67(4) 64 75,3,2,28,28,1,1,2023-540-NULL-4-45-sx50-bd06,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,21,Grigor Dimitrov,d875,grigor-dimitrov,Sho Shimabukuro,sy67,sho-shimabukuro,21,Q,61 62 61,3,0,18,4,0,0,2023-540-NULL-4-44-d875-sy67,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,22,Jiri Vesely,v708,jiri-vesely,Sebastian Korda,k0ah,sebastian-korda,,22,76(7) 46 62 63,3,1,23,17,1,0,2023-540-NULL-4-43-v708-k0ah,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,23,Alexander Bublik,bk92,alexander-bublik,Mackenzie McDonald,mk66,mackenzie-mcdonald,23,,67(3) 64 64 64,3,1,24,19,0,1,2023-540-NULL-4-42-bk92-mk66,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,24,Daniel Elahi Galan,ge33,daniel-elahi-galan,Yoshihito Nishioka,n732,yoshihito-nishioka,,24,64 63 63,3,0,18,10,0,0,2023-540-NULL-4-41-ge33-n732,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,25,Nicolas Jarry,j551,nicolas-jarry,Marco Cecchinato,cf01,marco-cecchinato,25,,46 62 64 61,3,1,22,13,0,0,2023-540-NULL-4-40-j551-cf01,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,26,Denis Shapovalov,su55,denis-shapovalov,Radu Albot,a829,radu-albot,26,Q,57 64 62 62,3,1,23,15,0,0,2023-540-NULL-4-39-su55-a829,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,27,Quentin Halys,hb64,quentin-halys,Daniel Evans,e687,daniel-evans,,27,62 63 67(5) 64,3,1,24,16,0,1,2023-540-NULL-4-38-hb64-e687,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,28,Marton Fucsovics,f724,marton-fucsovics,Tallon Griekspoor,gj37,tallon-griekspoor,,28,64 62 64,3,0,18,10,0,0,2023-540-NULL-4-37-f724-gj37,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,29,Tomas Martin Etcheverry,ea24,tomas-martin-etcheverry,Bernabe Zapata Miralles,z419,bernabe-zapata-miralles,29,,67(5) 57 63 64 75,3,2,30,26,0,1,2023-540-NULL-4-36-ea24-z419,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,30,Alejandro Davidovich Fokina,dh50,alejandro-davidovich-fokina,Arthur Fils,f0f1,arthur-fils,31,WC,76(3) 61 62,3,0,19,9,1,0,2023-540-NULL-4-35-dh50-f0f1,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,31,Ben Shelton,s0s1,ben-shelton,Taro Daniel,da81,taro-daniel,32,LL,64 63 36 46 63,3,2,25,22,0,0,2023-540-NULL-4-34-s0s1-da81,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,32,Gregoire Barrere,bk24,gregoire-barrere,Lloyd Harris,hg86,lloyd-harris,,,75 67(4) 75 63,3,1,26,20,0,1,2023-540-NULL-4-33-bk24-hg86,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,33,Tomas Barrios Vera,bs86,tomas-barrios-vera,Sebastian Baez,b0bi,sebastian-baez,Q,,76(7) 36 63 76(2),3,1,23,21,2,0,2023-540-NULL-4-32-bs86-b0bi,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,34,Matteo Berrettini,bk40,matteo-berrettini,Lorenzo Sonego,su87,lorenzo-sonego,,,67(5) 63 76(7) 63,3,1,25,19,1,1,2023-540-NULL-4-31-bk40-su87,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,35,Liam Broady,bi23,liam-broady,Constant Lestienne,lb66,constant-lestienne,WC,,61 63 75,3,0,19,9,0,0,2023-540-NULL-4-30-bi23-lb66,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,36,Roberto Carballes Baena,cf59,roberto-carballes-baena,Matteo Arnaldi,a0fc,matteo-arnaldi,,Q,67(0) 63 64 64,3,1,24,18,0,1,2023-540-NULL-4-29-cf59-a0fc,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,37,Jan Choinski,ch12,jan-choinski,Dusan Lajovic,l987,dusan-lajovic,WC,,57 76(4) 62 62,3,1,24,17,1,0,2023-540-NULL-4-28-ch12-l987,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,38,Laslo Djere,db63,laslo-djere,Maxime Cressy,c0bc,maxime-cressy,,,67(5) 76(3) 76(8) 76(7),3,1,27,25,3,1,2023-540-NULL-4-27-db63-c0bc,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,39,Christopher Eubanks,e865,christopher-eubanks,Thiago Monteiro,mj08,thiago-monteiro,,,46 75 75 63,3,1,24,19,0,0,2023-540-NULL-4-26-e865-mj08,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,40,Marcos Giron,gc88,marcos-giron,Hugo Dellien,da31,hugo-dellien,,,76(2) 64 64,3,0,19,14,1,0,2023-540-NULL-4-25-gc88-da31,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,41,David Goffin,gb88,david-goffin,Fabian Marozsan,m0ci,fabian-marozsan,WC,LL,62 57 62 60,3,1,23,11,0,0,2023-540-NULL-4-24-gb88-m0ci,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,42,Ilya Ivashka,i305,ilya-ivashka,Federico Coria,ce77,federico-coria,,,46 64 63 60,3,1,22,13,0,0,2023-540-NULL-4-23-i305-ce77,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,43,Aslan Karatsev,kc56,aslan-karatsev,Luca Van Assche,v0dz,luca-van-assche,,,67(4) 64 62 64,3,1,24,17,0,1,2023-540-NULL-4-22-kc56-v0dz,
2023-540,39,Wimbledon,wimbledon,/en/scores/archive/wimbledon/540/2023/results,2023.07.03,2023,7,3,2023.07.16,2023,7,16,GBP,20747000,NULL,Round of 128,7,44,Jason Kubler,kb95,jason-kubler,Ugo Humbert,hh26,ugo-humbert,,,64 46 62 36 63,3,2,25,21,0,0,2023-540-NULL-4-21-kb95-hh26,
